"filename", "language", "TypeScript", "XML", "HTML", "JavaScript", "SCSS", "CSS", "JSON", "JSON with Comments", "Markdown", "comment", "blank", "total"
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/guest-home/planet-left/planet-left.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/guest-home/planet-right/planet-right.component.html", "HTML", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/guest-home/planet-right/planet-right.component.scss", "SCSS", 0, 0, 0, 0, 32, 0, 0, 0, 0, 2, 5, 39
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/guest-home/planet-right/planet-right.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/guest-home/planet-right/planet-right.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/home.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/home.service.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/main-home.component.html", "HTML", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/main-home.component.scss", "SCSS", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/main-home.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/main-home.component.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/user-home/user-home.component.html", "HTML", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 2, 84
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/user-home/user-home.component.scss", "SCSS", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 30, 158
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/user-home/user-home.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/main-home/user-home/user-home.component.ts", "TypeScript", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 93
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/messages/messages.component.html", "HTML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/messages/messages.component.scss", "SCSS", 0, 0, 0, 0, 370, 0, 0, 0, 0, 0, 52, 422
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/messages/messages.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/messages/messages.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/messages/tabs/messages-main/messages-main.component.html", "HTML", 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 1, 280
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/messages/tabs/messages-main/messages-main.component.scss", "SCSS", 0, 0, 0, 0, 365, 0, 0, 0, 0, 0, 52, 417
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/messages/tabs/messages-main/messages-main.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/messages/tabs/messages-main/messages-main.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/notifications/notifications.component.html", "HTML", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 1, 60
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/notifications/notifications.component.scss", "SCSS", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 18, 113
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/notifications/notifications.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/notifications/notifications.component.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/panel.scss", "SCSS", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 16, 101
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-home/people-home.component.html", "HTML", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 2, 88
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-home/people-home.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-home/people-home.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-home/people-home.component.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-professionals/people-professionals.component.html", "HTML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-professionals/people-professionals.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-professionals/people-professionals.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-professionals/people-professionals.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-students/people-students.component.html", "HTML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-students/people-students.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-students/people-students.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/panels/people-students/people-students.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/people-extended/people-extended.component.html", "HTML", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 189
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/people-extended/people-extended.component.scss", "SCSS", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 17, 111
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/people-extended/people-extended.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/people-extended/people-extended.component.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/people.component.html", "HTML", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/people.component.scss", "SCSS", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/people.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/people/people.component.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/posts/posts.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/posts/posts.service.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/community-profile/community-profile.component.html", "HTML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/community-profile/community-profile.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/community-profile/community-profile.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/community-profile/community-profile.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/profile-content/profile-content.component.html", "HTML", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/profile-content/profile-content.component.scss", "SCSS", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 3, 35
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/profile-content/profile-content.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/profile-content/profile-content.component.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-highlights/user-highlights.component.html", "HTML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 35
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-highlights/user-highlights.component.scss", "SCSS", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-highlights/user-highlights.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-highlights/user-highlights.component.ts", "TypeScript", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 164
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-posts/user-posts.component.html", "HTML", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1, 40
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-posts/user-posts.component.scss", "SCSS", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-posts/user-posts.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-posts/user-posts.component.ts", "TypeScript", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 164
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-profile.component.html", "HTML", 0, 0, 457, 0, 0, 0, 0, 0, 0, 0, 1, 458
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-profile.component.scss", "SCSS", 0, 0, 0, 0, 458, 0, 0, 0, 0, 1, 85, 544
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-profile.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/profiles/user-profile/user-profile.component.ts", "TypeScript", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 164
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/components/project-card/project-card.component.html", "HTML", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 56
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/components/project-card/project-card.component.scss", "SCSS", 0, 0, 0, 0, 74, 0, 0, 0, 0, 4, 24, 102
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/components/project-card/project-card.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/components/project-card/project-card.component.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/projects-extended/projects-extended.component.html", "HTML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 7, 35
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/projects-extended/projects-extended.component.scss", "SCSS", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/projects-extended/projects-extended.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/projects-extended/projects-extended.component.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 52
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/projects.component.html", "HTML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/projects.component.scss", "SCSS", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 11
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/projects.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/projects.component.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/my-projects/my-projects.component.html", "HTML", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/my-projects/my-projects.component.scss", "SCSS", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/my-projects/my-projects.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/my-projects/my-projects.component.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 52
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-from-communities/projects-from-communities.component.html", "HTML", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-from-communities/projects-from-communities.component.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-from-communities/projects-from-communities.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-from-communities/projects-from-communities.component.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 55
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-from-friends/projects-from-friends.component.html", "HTML", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-from-friends/projects-from-friends.component.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-from-friends/projects-from-friends.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-from-friends/projects-from-friends.component.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 55
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-home/projects-home.component.html", "HTML", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-home/projects-home.component.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 8
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-home/projects-home.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/projects/tabs/projects-home/projects-home.component.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 52
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/saved/panels/saved-posts/saved-posts.component.html", "HTML", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/saved/panels/saved-posts/saved-posts.component.scss", "SCSS", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 22
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/saved/panels/saved-posts/saved-posts.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/saved/panels/saved-posts/saved-posts.component.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 61
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/saved/saved.component.html", "HTML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/saved/saved.component.scss", "SCSS", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/saved/saved.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/saved/saved.component.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 57
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/school/school.component.html", "HTML", 0, 0, 615, 0, 0, 0, 0, 0, 0, 0, 11, 626
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/school/school.component.scss", "SCSS", 0, 0, 0, 0, 402, 0, 0, 0, 0, 0, 46, 448
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/school/school.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/school/school.component.ts", "TypeScript", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 109
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/search-results.component.html", "HTML", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/search-results.component.scss", "SCSS", 0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 6, 21
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/search-results.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/search-results.component.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-communities/search-communities.component.html", "HTML", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-communities/search-communities.component.scss", "SCSS", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 36
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-communities/search-communities.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-communities/search-communities.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-companies/search-companies.component.html", "HTML", 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 1, 55
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-companies/search-companies.component.scss", "SCSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-companies/search-companies.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-companies/search-companies.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-events/search-events.component.html", "HTML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-events/search-events.component.scss", "SCSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-events/search-events.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-events/search-events.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-highlights/search-highlights.component.html", "HTML", 0, 0, 69, 0, 0, 0, 0, 0, 0, 1, 1, 71
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-highlights/search-highlights.component.scss", "SCSS", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 8
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-highlights/search-highlights.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-highlights/search-highlights.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-people/search-people.component.html", "HTML", 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 1, 75
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-people/search-people.component.scss", "SCSS", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 3, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-people/search-people.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-people/search-people.component.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-posts/search-posts.component.html", "HTML", 0, 0, 105, 0, 0, 0, 0, 0, 0, 1, 0, 106
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-posts/search-posts.component.scss", "SCSS", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 4, 12
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-posts/search-posts.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-posts/search-posts.component.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-projects/search-projects.component.html", "HTML", 0, 0, 176, 0, 0, 0, 0, 0, 0, 1, 0, 177
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-projects/search-projects.component.scss", "SCSS", 0, 0, 0, 0, 278, 0, 0, 0, 0, 5, 39, 322
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-projects/search-projects.component.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-projects/search-projects.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/search-results/tabs/search-tab.scss", "SCSS", 0, 0, 0, 0, 96, 0, 0, 0, 0, 2, 12, 110
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/site.module.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 117
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/app/site/site.routing.module.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 95
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/assets/css/bootstrap-grid.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"/Users/emirhaneyidogan/Projeler/unilocked-website/src/assets/css/plyr.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
